1	 0.00004
2	 0.00055
3	 0.00903
4	 0.14278
5	 2.24993
6	 38.84676
7	 587.84927
1	 0.00004
2	 0.00055
3	 0.00903
4	 0.14278
5	 2.24993
6	 38.84676
7	 587.84927
