TPD
1	 0.00009
2	 0.00067
3	 0.00580
4	 0.05367
5	 0.44984
6	 2.51026
7	 25.45113

QK
1	 0.00009
2	 0.00067
3	 0.00580
4	 0.05367
5	 0.44984
6	 70
7	 500
