1	 0.00004
2	 0.00054
3	 0.00862
4	 0.13912
5	 2.23611
6	 35.96438
7	 584.94881
1	 0.00004
2	 0.00054
3	 0.00862
4	 0.13912
5	 2.23611
6	 35.96438
7	 584.94881
