1	 0.00002
2	 0.00033
3	 0.00507
4	 0.08624
5	 1.33587
6	 22.21654
7	 380.47493
1	 0.00002
2	 0.00033
3	 0.00507
4	 0.08624
5	 1.33587
6	 22.21654
7	 380.47493
